,book_id,title,average_rating,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,ratings_count,authors
9009,9010,"Burning For Revenge (Tomorrow, #5)",,0,0,0,0,0,0,John Marsden
9010,9011,Love You to Death: The Unofficial Companion to the Vampire Diaries,,0,0,0,0,0,0,Crissy Calhoun
9011,9012,The Husband's Secret Free Preview,,0,0,0,0,0,0,Liane Moriarty
9012,9013,"Hourglass (Hourglass, #1)",,0,0,0,0,0,0,Myra McEntire
9013,9014,Positioning: The Battle for Your Mind: How to Be Seen and Heard in the Overcrowded Marketplace,,0,0,0,0,0,0,"Al Ries, Jack Trout"
9014,9015,Play of Passion (Psy-Changeling #9),,0,0,0,0,0,0,Nalini Singh
9015,9016,"Fury (New Species, #1)",,0,0,0,0,0,0,Laurann Dohner
9016,9017,Epileptic,,0,0,0,0,0,0,David B.
9017,9018,August: Osage County,,0,0,0,0,0,0,Tracy Letts
9018,9019,"Mountain of Black Glass (Otherland, #3)",2.0,0,1,0,0,0,1,Tad Williams
9019,9020,"Mr. Churchill's Secretary (Maggie Hope Mystery, #1)",,0,0,0,0,0,0,Susan Elia MacNeal
9020,9021,Lost,1.0,1,0,0,0,0,1,"Gregory Maguire, Douglas Smith"
9021,9022,The Prestige,5.0,0,0,0,0,1,1,Christopher Priest
9022,9023,Rhett Butler's People,,0,0,0,0,0,0,Donald McCaig
9023,9024,Angels in America,,0,0,0,0,0,0,Tony Kushner
9024,9025,Anil's Ghost,4.0,0,0,0,1,0,1,Michael Ondaatje
9025,9026,Winter Moon,,0,0,0,0,0,0,Dean Koontz
9026,9027,"The Will (Magdalene, #1)",,0,0,0,0,0,0,Kristen Ashley
9027,9028,"A Grimm Warning (The Land of Stories, #3)",,0,0,0,0,0,0,"Chris Colfer, Brandon Dorman"
9028,9029,"Spell or High Water (Magic 2.0, #2)",,0,0,0,0,0,0,Scott  Meyer
9029,9030,"The Billionaire Wins the Game (Billionaire Bachelors, #1)",,0,0,0,0,0,0,Melody Anne
9030,9031,"Never Love a Highlander (McCabe Trilogy, #3)",,0,0,0,0,0,0,Maya Banks
9031,9032,The Pragmatic Programmer: From Journeyman to Master,,0,0,0,0,0,0,"Andrew Hunt, Dave Thomas"
9032,9033,Supernova: Petir,,0,0,0,0,0,0,Dee Lestari
9033,9034,"Babylon's Ashes (The Expanse, #6)",,0,0,0,0,0,0,James S.A. Corey
9034,9035,"Wrong Bed, Right Guy (Come Undone, #1)",,0,0,0,0,0,0,Katee Robert
9035,9036,Drop City,2.5,0,1,1,0,0,2,"T.C. Boyle, Richard Poe"
9036,9037,Y: The Last Man - The Deluxe Edition Book One,,0,0,0,0,0,0,"Brian K. Vaughan, Pia Guerra, José Marzán Jr., Pamela Rambo, Clem Robins, J.G. Jones"
9037,9038,Candy Girl: A Year in the Life of an Unlikely Stripper,,0,0,0,0,0,0,Diablo Cody
9038,9039,حول العالم في 200 يوم,,0,0,0,0,0,0,أنيس منصور
9039,9040,"Alert (Michael Bennett, #8)",,0,0,0,0,0,0,"James Patterson, Michael Ledwidge"
9040,9041,"Unattainable (Undeniable, #3)",,0,0,0,0,0,0,Madeline Sheehan
9041,9042,The Painter,,0,0,0,0,0,0,Peter Heller
9042,9043,Close Encounters Of The Third Kind,,0,0,0,0,0,0,Steven Spielberg
9043,9044,"Vampire Chronicles: Interview with the Vampire, The Vampire Lestat, The Queen of the Damned (Anne Rice)",,0,0,0,0,0,0,"Anne Rice, Robert O'Keefe, F. Murray Abraham, Michael York, Kate Nelligan, David Purdham"
9044,9045,The Berenstain Bears Forget Their Manners,4.0,0,0,0,2,0,2,"Stan Berenstain, Jan Berenstain"
9045,9046,"Hot Ticket (Sinners on Tour, #3)",,0,0,0,0,0,0,Olivia Cunning
9046,9047,"The Search (Eve Duncan, #3)",3.0,0,0,1,0,0,1,Iris Johansen
9047,9048,Harry Potter Schoolbooks Box Set: Two Classic Books from the Library of Hogwarts School of Witchcraft and Wizardry,5.0,0,0,0,0,1,1,J.K. Rowling
9048,9049,Zami: A New Spelling of My Name,4.0,0,0,0,1,0,1,Audre Lorde
9049,9050,"The Infernal Devices: Clockwork Angel (The Infernal Devices: Manga, #1)",,0,0,0,0,0,0,"Cassandra Clare, Hye-Kyung Baek"
9050,9051,Hafalan Shalat Delisa,,0,0,0,0,0,0,Tere Liye
9051,9052,"Sixth Grave on the Edge (Charley Davidson, #6)",,0,0,0,0,0,0,Darynda Jones
9052,9053,"The Royal Ranger (Ranger's Apprentice, #12)",,0,0,0,0,0,0,John Flanagan
9053,9054,The Submission,,0,0,0,0,0,0,Amy Waldman
9054,9055,The Lord of the Rings Sketchbook,,0,0,0,0,0,0,"Alan Lee, Ian McKellen"
9055,9056,"Glimmerglass (Faeriewalker, #1)",,0,0,0,0,0,0,Jenna Black
9056,9057,Don't Blink,,0,0,0,0,0,0,"James Patterson, Howard Roughan"
9057,9058,Shadows over Innsmouth,,0,0,0,0,0,0,"Stephen Jones, H.P. Lovecraft, Kim Newman, Brian Mooney, Nicholas Royle, David Langford, Michael Marshall Smith, Brian Lumley, Neil Gaiman, Basil Copper, Jack Yeovil, Guy N. Smith, Adrian Cole, D.F. Lewis, Ramsey Campbell, David Sutton, Peter Tremayne"
9058,9059,"The Tin Roof Blowdown (Dave Robicheaux, #16)",,0,0,0,0,0,0,James Lee Burke
9059,9060,The Death of Bunny Munro,,0,0,0,0,0,0,Nick Cave
9060,9061,"Flat Stanley (Flat Stanley, #1)",,0,0,0,0,0,0,"Jeff Brown, Scott Nash, Macky Pamintuan"
9061,9062,"Winter's Passage (Iron Fey, #1.5)",,0,0,0,0,0,0,Julie Kagawa
9062,9063,Freight Train,,0,0,0,0,0,0,Donald Crews
9063,9064,Rosemary: The Hidden Kennedy Daughter,,0,0,0,0,0,0,Kate Clifford Larson
9064,9065,Faith,,0,0,0,0,0,0,Jennifer Haigh
9065,9066,Bite Me If You Can (Argeneau #6),,0,0,0,0,0,0,Lynsay Sands
9066,9067,"The Golden Dynasty (Fantasyland, #2)",,0,0,0,0,0,0,Kristen Ashley
9067,9068,Moonlight Becomes You,,0,0,0,0,0,0,Mary Higgins Clark
9068,9069,A Corner of the Universe,,0,0,0,0,0,0,Ann M. Martin
9069,9070,The Ice Queen,3.25,0,1,2,0,1,4,Alice Hoffman
9070,9071,"The Folk of the Faraway Tree (The Faraway Tree, #3)",,0,0,0,0,0,0,Enid Blyton
9071,9072,City on Fire,,0,0,0,0,0,0,Garth Risk Hallberg
9072,9073,The Flame and the Flower,,0,0,0,0,0,0,Kathleen E. Woodiwiss
9073,9074,"Exile's Return (Conclave of Shadows, #3)",,0,0,0,0,0,0,Raymond E. Feist
9074,9075,"Princess of Glass (The Princesses of Westfalin Trilogy, #2)",,0,0,0,0,0,0,Jessica Day George
9075,9076,Preach My Gospel: A Guide To Missionary Service,,0,0,0,0,0,0,The Church of Jesus Christ of Latter-day Saints
9076,9077,"The Last Dragonslayer (The Chronicles of Kazam, #1)",,0,0,0,0,0,0,Jasper Fforde
9077,9078,Orientalism,2.0,0,1,0,0,0,1,Edward Said
9078,9079,"Like a Fire Burning (The Work and the Glory, #2)",,0,0,0,0,0,0,Gerald N. Lund
9079,9080,Friends and Lovers,,0,0,0,0,0,0,Eric Jerome Dickey
9080,9081,"Molly Moon's Incredible Book of Hypnotism (Molly Moon, #1)",,0,0,0,0,0,0,Georgia Byng
9081,9082,Contest,,0,0,0,0,0,0,Matthew Reilly
9082,9083,Songbook,3.0,0,1,0,1,0,2,Nick Hornby
9083,9084,The Greatest Generation,,0,0,0,0,0,0,Tom Brokaw
9084,9085,The Minority Report,,0,0,0,0,0,0,Philip K. Dick
9085,9086,"Luck in the Shadows (Nightrunner, #1)",,0,0,0,0,0,0,Lynn Flewelling
9086,9087,"The Lemonade War (The Lemonade War, #1)",,0,0,0,0,0,0,Jacqueline Davies
9087,9088,"The Knight at Dawn (Magic Tree House, #2)",,0,0,0,0,0,0,"Mary Pope Osborne, Salvatore Murdocca"
9088,9089,"The Arrangement: The Ferro Family (The Arrangement, #1)",,0,0,0,0,0,0,H.M. Ward
9089,9090,Winter in Tokyo,,0,0,0,0,0,0,Ilana Tan
9090,9091,Help for the Haunted,,0,0,0,0,0,0,John Searles
9091,9092,"Death Note, Vol. 6: Give-and-Take (Death Note, #6)",,0,0,0,0,0,0,"Tsugumi Ohba, Takeshi Obata"
9092,9093,"The Lightning Thief: The Graphic Novel (Percy Jackson and the Olympians, #1)",,0,0,0,0,0,0,"Rick Riordan, Robert Venditti, José Villarrubia, Attila Futaki"
9093,9094,Mrs. Kennedy and Me: An Intimate Memoir,,0,0,0,0,0,0,"Clint Hill, Lisa McCubbin"
9094,9095,Shoeless Joe,,0,0,0,0,0,0,W.P. Kinsella
9095,9096,When Crickets Cry,,0,0,0,0,0,0,Charles Martin
9096,9097,This Changes Everything: Capitalism vs. The Climate,,0,0,0,0,0,0,Naomi Klein
9097,9098,"Aloha from Hell (Sandman Slim, #3)",,0,0,0,0,0,0,Richard Kadrey
9098,9099,"Until Lilly (Until, #3)",,0,0,0,0,0,0,Aurora Rose Reynolds
9099,9100,A Walk Across America,,0,0,0,0,0,0,Peter Jenkins
9100,9101,"Try Me (One Night with Sole Regret, #1)",,0,0,0,0,0,0,Olivia Cunning
9101,9102,All Souls: A Family Story from Southie,3.5,0,0,1,1,0,2,Michael Patrick MacDonald
9102,9103,"Wizard at Large (Magic Kingdom of Landover, #3)",4.0,0,0,0,1,0,1,Terry Brooks
9103,9104,The Bad Seed,,0,0,0,0,0,0,"William March, Elaine Showalter"
9104,9105,"Connected (Connections, #1)",,0,0,0,0,0,0,Kim Karr
9105,9106,"Angel Fire (Angel, #2)",,0,0,0,0,0,0,L.A. Weatherly
9106,9107,Growing Up Amish,,0,0,0,0,0,0,Ira Wagler
9107,9108,"Taking Shots (Assassins, #1)",,0,0,0,0,0,0,Toni Aleo
9108,9109,"Sweet Addiction (Sweet Addiction, #1)",,0,0,0,0,0,0,J.  Daniels
9109,9110,Bomb: The Race to Build—and Steal—the World's Most Dangerous Weapon,,0,0,0,0,0,0,Steve Sheinkin
9110,9111,Maximum City: Bombay Lost and Found,4.5,0,0,0,1,1,2,Suketu Mehta
9111,9112,Bambi,,0,0,0,0,0,0,Bob Grant
9112,9113,The Last Wife of Henry VIII,,0,0,0,0,0,0,Carolly Erickson
9113,9114,The Complete Tales and Poems,5.0,0,0,0,0,3,3,Edgar Allan Poe
9114,9115,"Gideon's Sword (Gideon Crew, #1)",,0,0,0,0,0,0,"Douglas Preston, Lincoln Child"
9115,9116,"A Caribbean Mystery (Miss Marple, #10)",5.0,0,0,0,0,1,1,Agatha Christie
9116,9117,Accident,,0,0,0,0,0,0,Danielle Steel
9117,9118,George Washington's Secret Six: The Spy Ring That Saved the American Revolution,,0,0,0,0,0,0,"Brian Kilmeade, Don Yaeger"
9118,9119,"When Christ and His Saints Slept  (Henry II & Eleanor of Aquitaine, #1)",,0,0,0,0,0,0,Sharon Kay Penman
9119,9120,Pinocchio,,0,0,0,0,0,0,"Eugene Bradley Coco, Ron Dias"
9120,9121,Great North Road,,0,0,0,0,0,0,Peter F. Hamilton
9121,9122,"Fall From Grace (Mad World, #1)",,0,0,0,0,0,0,Christine Zolendz
9122,9123,The Complete Short Novels,4.0,0,0,0,1,0,1,"Anton Chekhov, Richard Pevear, Larissa Volokhonsky"
9123,9124,The Berenstain Bears Go to School,,0,0,0,0,0,0,"Stan Berenstain, Jan Berenstain"
9124,9125,Curious George Takes a Job,,0,0,0,0,0,0,H.A. Rey
9125,9126,Superman for All Seasons,,0,0,0,0,0,0,"Jeph Loeb, Tim Sale, Bjarne Hansen"
9126,9127,La casa de Bernarda Alba,,0,0,0,0,0,0,"Federico García Lorca, Antonio Sobejano-Moran, Paola Bianco"
9127,9128,"Retribution (Dark-Hunter, #19)",,0,0,0,0,0,0,Sherrilyn Kenyon
9128,9129,Glue,,0,0,0,0,0,0,Irvine Welsh
9129,9130,"Unhinged (Splintered, #2)",,0,0,0,0,0,0,A.G. Howard
9130,9131,How to Fall in Love,,0,0,0,0,0,0,Cecelia Ahern
9131,9132,"Until You (Westmoreland, #3)",4.0,0,0,0,1,0,1,Judith McNaught
9132,9133,"Servant of the Shard (Forgotten Realms: Paths of Darkness, #3; The Sellswords, #1)",,0,0,0,0,0,0,R.A. Salvatore
9133,9134,Streams in the Desert,,0,0,0,0,0,0,"Lettie B. Cowman, James Reimann"
9134,9135,"Venom (Elemental Assassin, #3)",,0,0,0,0,0,0,Jennifer Estep
9135,9136,The Shadowhunter's Codex,,0,0,0,0,0,0,"Cassandra Clare, Joshua Lewis"
9136,9137,"Tennis Shoes Among the Nephites (Tennis Shoes, #1)",,0,0,0,0,0,0,Chris Heimerdinger
9137,9138,"Blue is for Nightmares (Blue is for Nightmares, #1)",,0,0,0,0,0,0,Laurie Faria Stolarz
9138,9139,Carrie / 'Salem's Lot / The Shining,,0,0,0,0,0,0,Stephen King
9139,9140,"Personal Demon (Women of the Otherworld, #8)",,0,0,0,0,0,0,Kelley Armstrong
9140,9141,"The Way of Kings, Part 1 (The Stormlight Archive #1.1)",,0,0,0,0,0,0,Brandon Sanderson
9141,9142,The Christmas List,,0,0,0,0,0,0,Richard Paul Evans
9142,9143,How to Make Love Like a Porn Star: A Cautionary Tale,,0,0,0,0,0,0,"Jenna Jameson, Neil Strauss"
9143,9144,The Tenth Justice,,0,0,0,0,0,0,Brad Meltzer
9144,9145,Stella Bain,,0,0,0,0,0,0,Anita Shreve
9145,9146,"Dark Days (Skulduggery Pleasant, #4)",,0,0,0,0,0,0,Derek Landy
9146,9147,"The Green Mile, Part 3: Coffey's Hands",,0,0,0,0,0,0,Stephen King
9147,9148,"Jacob (Nightwalkers, #1)",,0,0,0,0,0,0,Jacquelyn Frank
9148,9149,You Slay Me (Aisling Grey #1),,0,0,0,0,0,0,Katie MacAlister
9149,9150,Perfect,,0,0,0,0,0,0,Rachel Joyce
9150,9151,Clifford's Halloween,,0,0,0,0,0,0,Norman Bridwell
9151,9152,"Lyra's Oxford (His Dark Materials, #3.5)",,0,0,0,0,0,0,"Philip Pullman, John Lawrence"
9152,9153,"If I Die (Soul Screamers, #5)",,0,0,0,0,0,0,Rachel Vincent
9153,9154,Private Berlin (Private #5),,0,0,0,0,0,0,"James Patterson, Mark T. Sullivan"
9154,9155,The Other Daughter,,0,0,0,0,0,0,Lisa Gardner
9155,9156,Amazing Grace,4.0,0,0,0,1,0,1,"Mary Hoffman, Caroline Binch"
9156,9157,The Redemption of Althalus,3.0,0,0,1,0,0,1,"David Eddings, Leigh Eddings"
9157,9158,Slammerkin,,0,0,0,0,0,0,Emma Donoghue
9158,9159,"Simply Irresistible (Chinooks Hockey Team, #1)",,0,0,0,0,0,0,Rachel Gibson
9159,9160,"About That Night (FBI/US Attorney, #3)",,0,0,0,0,0,0,Julie James
9160,9161,"Ouran High School Host Club, Vol. 3 (Ouran High School Host Club, #3)",,0,0,0,0,0,0,Bisco Hatori
9161,9162,On the Night You Were Born,,0,0,0,0,0,0,Nancy Tillman
9162,9163,MWF Seeking BFF: My Yearlong Search For A New Best Friend,,0,0,0,0,0,0,Rachel Bertsche
9163,9164,"Skin Deep (Legion, #2)",,0,0,0,0,0,0,"Brandon Sanderson, Jon Foster"
9164,9165,"Wicked (A Wicked Saga, #1)",,0,0,0,0,0,0,Jennifer L. Armentrout
9165,9166,"Insatiable (Insatiable, #1)",,0,0,0,0,0,0,Meg Cabot
9166,9167,"Where I Belong (Alabama Summer, #1)",,0,0,0,0,0,0,J.  Daniels
9167,9168,"Back on Blossom Street (Blossom Street, #4)",,0,0,0,0,0,0,Debbie Macomber
9168,9169,Hector and the Search for Happiness,,0,0,0,0,0,0,"François Lelord, Lorenza García"
9169,9170,"Between, Georgia",,0,0,0,0,0,0,Joshilyn Jackson
9170,9171,"Faking It (Dempseys, #2)",4.0,0,0,0,1,0,1,Jennifer Crusie
9171,9172,Underground: The Tokyo Gas Attack and the Japanese Psyche,,0,0,0,0,0,0,"Haruki Murakami, Alfred Birnbaum, Philip Gabriel"
9172,9173,"The Twentieth Wife (Taj Mahal Trilogy, #1)",,0,0,0,0,0,0,Indu Sundaresan
9173,9174,"Captured (The Captive, #1)",,0,0,0,0,0,0,Erica Stevens
9174,9175,Split Infinity  (Apprentice Adept #1),,0,0,0,0,0,0,Piers Anthony
9175,9176,Sex God: Exploring the Endless Connections between Sexuality and Spirituality,,0,0,0,0,0,0,Rob Bell
9176,9177,A Vintage Affair,,0,0,0,0,0,0,Isabel Wolff
9177,9178,The Buddha of Suburbia,4.0,0,0,0,1,0,1,Hanif Kureishi
9178,9179,"Breathe (Breathe, #1)",,0,0,0,0,0,0,Sarah Crossan
9179,9180,The Voice of the Night,,0,0,0,0,0,0,"Brian Coffey, Dean Koontz"
9180,9181,The Girl from Krakow,,0,0,0,0,0,0,Alex Rosenberg
9181,9182,Justice: What's the Right Thing to Do?,,0,0,0,0,0,0,Michael J. Sandel
9182,9183,13 Hours: The Inside Account of What Really Happened In Benghazi,,0,0,0,0,0,0,Mitchell Zuckoff
9183,9184,"Succubus Shadows (Georgina Kincaid, #5)",,0,0,0,0,0,0,Richelle Mead
9184,9185,Roses,,0,0,0,0,0,0,Leila Meacham
9185,9186,Crazy For You,,0,0,0,0,0,0,Jennifer Crusie
9186,9187,Letter to My Daughter,,0,0,0,0,0,0,Maya Angelou
9187,9188,The Post-Birthday World,,0,0,0,0,0,0,Lionel Shriver
9188,9189,The Man Who Walked Between the Towers,,0,0,0,0,0,0,Mordicai Gerstein
9189,9190,"City of Bones / City of Ashes / City of Glass / City of Fallen Angels / City of Lost Souls (The Mortal Instruments, #1-5)",,0,0,0,0,0,0,Cassandra Clare
9190,9191,The Double,3.0,0,0,1,0,0,1,"José Saramago, Margaret Jull Costa"
9191,9192,"Thorn Queen (Dark Swan, #2)",,0,0,0,0,0,0,Richelle Mead
9192,9193,"Lost & Found (Rocky Pelligrino, #1)",,0,0,0,0,0,0,Jacqueline Sheehan
9193,9194,The Tale of Mrs. Tiggy-Winkle,,0,0,0,0,0,0,Beatrix Potter
9194,9195,"For Love of Evil (Incarnations of Immortality, #6)",4.0,0,0,0,1,0,1,Piers Anthony
9195,9196,Blackberry Winter,,0,0,0,0,0,0,Sarah Jio
9196,9197,Trouble Is My Business,,0,0,0,0,0,0,Raymond Chandler
9197,9198,"An Acceptable Time (A Wrinkle in Time Quintet, #5)",,0,0,0,0,0,0,Madeleine L'Engle
9198,9199,The Third Secret,,0,0,0,0,0,0,Steve Berry
9199,9200,"Charlie Bone and the Shadow (The Children of the Red King, #7)",,0,0,0,0,0,0,Jenny Nimmo
9200,9201,Love Bites (Argeneau #2),,0,0,0,0,0,0,Lynsay Sands
9201,9202,Hard Choices,,0,0,0,0,0,0,Hillary Rodham Clinton
9202,9203,"Batman: No Man's Land, Vol. 1",,0,0,0,0,0,0,"Bob Gale, Devin Grayson, Alex Maleev, Dale Eaglesham"
9203,9204,The End of Poverty,4.0,0,0,0,2,0,2,"Jeffrey D. Sachs, Bono"
9204,9205,Half Blood Blues,,0,0,0,0,0,0,Esi Edugyan
9205,9206,The Kindness of Strangers,,0,0,0,0,0,0,Katrina Kittle
9206,9207,Emmy & Oliver,,0,0,0,0,0,0,Robin Benway
9207,9208,The Sculptor,,0,0,0,0,0,0,Scott McCloud
9208,9209,Roller Girl,,0,0,0,0,0,0,Victoria Jamieson
9209,9210,The Best Nest,,0,0,0,0,0,0,P.D. Eastman
9210,9211,"Beyond Exile (Day by Day Armageddon,# 2)",,0,0,0,0,0,0,J.L. Bourne
9211,9212,Braveheart,,0,0,0,0,0,0,Randall Wallace
9212,9213,"Fables, Vol. 7: Arabian Nights [and Days] (Fables, #7)",,0,0,0,0,0,0,"Bill Willingham, Mark Buckingham, Steve Leialoha, Jim Fern, Jimmy Palmiotti, Andrew Pepoy"
9213,9214,Call Me by Your Name,,0,0,0,0,0,0,André Aciman
9214,9215,Fugitive Pieces,,0,0,0,0,0,0,Anne Michaels
9215,9216,"Armageddon's Children (Genesis of Shannara, #1)",,0,0,0,0,0,0,Terry Brooks
9216,9217,The Cobra Event,4.5,0,0,0,1,1,2,Richard   Preston
9217,9218,"Everbound (Everneath, #2)",,0,0,0,0,0,0,Brodi Ashton
9218,9219,The Hole in Our Gospel: What does God expect of Us? The Answer that Changed my Life and Might Just Change the World,,0,0,0,0,0,0,Richard Stearns
9219,9220,On Becoming Baby Wise: Giving Your Infant the Gift of Nighttime Sleep,,0,0,0,0,0,0,Gary Ezzo
9220,9221,رغم الفراق,,0,0,0,0,0,0,نور عبدالمجيد
9221,9222,"Ghost Wars: The Secret History of the CIA, Afghanistan, and bin Laden from the Soviet Invasion to September 10, 2001",,0,0,0,0,0,0,Steve Coll
9222,9223,La vida del Lazarillo de Tormes,,0,0,0,0,0,0,Anonymous
9223,9224,Broken Grace,,0,0,0,0,0,0,E.C. Diskin
9224,9225,The Midwich Cuckoos,,0,0,0,0,0,0,John Wyndham
9225,9226,I Am Livia,,0,0,0,0,0,0,Phyllis T. Smith
9226,9227,Smoke Screen,,0,0,0,0,0,0,Sandra Brown
9227,9228,Bone: Tall Tales,,0,0,0,0,0,0,"Jeff Smith, Thomas E. Sniegoski, Steve Hamaker"
9228,9229,The Fourteenth Goldfish,,0,0,0,0,0,0,"Jennifer L. Holm, Tad Carpenter"
9229,9230,Tawny Scrawny Lion,,0,0,0,0,0,0,"Kathryn Jackson, Gustav Tenggren"
9230,9231,Peace Child: An Unforgettable Story of Primitive Jungle Treachery in the 20th Century,,0,0,0,0,0,0,Don Richardson
9231,9232,Libra,,0,0,0,0,0,0,Don DeLillo
9232,9233,The Honourable Schoolboy,,0,0,0,0,0,0,John le Carré
9233,9234,"Renegade's Magic (Soldier Son, #3)",,0,0,0,0,0,0,Robin Hobb
9234,9235,"Second Shift: Order (Shift, #2)",,0,0,0,0,0,0,Hugh Howey
9235,9236,"The Tenth Insight: Holding the Vision (Celestine Prophecy, #2)",3.0,0,1,0,1,0,2,James Redfield
9236,9237,"The Interpretation of Murder (Freud, #1)",,0,0,0,0,0,0,Jed Rubenfeld
9237,9238,Superman: Birthright,,0,0,0,0,0,0,"Mark Waid, Alfred Gough, Miles Millar, Dave McCaig, Gerry Alanguilan, Leinil Francis Yu"
9238,9239,Curious George Visits the Library,,0,0,0,0,0,0,"Margret Rey, H.A. Rey, Martha Weston"
9239,9240,Arthur & George,,0,0,0,0,0,0,Julian Barnes
9240,9241,"Truth Will Prevail (The Work and the Glory, #3)",,0,0,0,0,0,0,Gerald N. Lund
9241,9242,"Sins & Needles (The Artists Trilogy, #1)",,0,0,0,0,0,0,Karina Halle
9242,9243,A Little History of the World,,0,0,0,0,0,0,"E.H. Gombrich, Caroline Mustill, Clifford Harper"
9243,9244,"Fire Burn and Cauldron Bubble (Jolie Wilkins, #1)",,0,0,0,0,0,0,H.P. Mallory
9244,9245,"Fruits Basket, Vol. 4",,0,0,0,0,0,0,"Natsuki Takaya, Alethea Nibley, Athena Nibley"
9245,9246,"Women, Food and God: An Unexpected Path to Almost Everything",,0,0,0,0,0,0,Geneen Roth
9246,9247,Palace Walk (The Cairo Trilogy #1),,0,0,0,0,0,0,"Naguib Mahfouz, William M. Hutchins, Olive E. Kenny"
9247,9248,"First to Kill (Nathan McBride, #1)",,0,0,0,0,0,0,Andrew  Peterson
9248,9249,How I Raised Myself from Failure to Success in Selling,,0,0,0,0,0,0,Frank Bettger
9249,9250,"Still Foolin' 'Em: Where I've Been, Where I'm Going, and Where the Hell Are My Keys",,0,0,0,0,0,0,Billy Crystal
9250,9251,"Lucky (Lucky Santangelo, #2)",2.0,0,1,0,0,0,1,Jackie Collins
9251,9252,Wicked - Piano/Vocal Arrangement,,0,0,0,0,0,0,"Stephen Schwartz, Gregory Maguire"
9252,9253,If Life Is a Bowl of Cherries What Am I Doing in the Pits?,,0,0,0,0,0,0,Erma Bombeck
9253,9254,"Vagabond (The Grail Quest, #2)",,0,0,0,0,0,0,Bernard Cornwell
9254,9255,Little Lord Fauntleroy,4.0,0,0,0,1,0,1,Frances Hodgson Burnett
9255,9256,"Sometimes Never (Sometimes Never, #1)",,0,0,0,0,0,0,Cheryl McIntyre
9256,9257,"The Mystery Knight (The Tales of Dunk and Egg, #3)",,0,0,0,0,0,0,George R.R. Martin
9257,9258,"Double Time (Sinners on Tour, #5)",,0,0,0,0,0,0,Olivia Cunning
9258,9259,"Red Glove (Curse Workers, #2)",,0,0,0,0,0,0,Holly Black
9259,9260,"The Magic (The Secret, #3)",,0,0,0,0,0,0,Rhonda Byrne
9260,9261,Kulti,,0,0,0,0,0,0,Mariana Zapata
9261,9262,Too Busy Not to Pray: Slowing Down to Be With God,,0,0,0,0,0,0,"Bill Hybels, Lavonne Neff"
9262,9263,Indignation,,0,0,0,0,0,0,Philip Roth
9263,9264,Open City,,0,0,0,0,0,0,Teju Cole
9264,9265,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave""",,0,0,0,0,0,0,Dave Pelzer
9265,9266,"Witches of East End (The Beauchamp Family, #1)",,0,0,0,0,0,0,Melissa de la Cruz
9266,9267,All He Ever Wanted,,0,0,0,0,0,0,Anita Shreve
9267,9268,The Fifth Dominion (Imajica Part #1/2),4.0,0,0,0,1,0,1,Clive Barker
9268,9269,"Worth the Fight (MMA Fighter, #1)",,0,0,0,0,0,0,Vi Keeland
9269,9270,Rose Daughter,4.0,0,0,0,1,0,1,Robin McKinley
9270,9271,"Fools Rush In (Weddings by Bella, #1)",,0,0,0,0,0,0,Janice  Thompson
9271,9272,Ruby Holler,,0,0,0,0,0,0,Sharon Creech
9272,9273,"My Fair Lazy: One Reality Television Addict's Attempt to Discover If Not Being A Dumb Ass Is the New Black, or, a Culture-Up Manifesto",,0,0,0,0,0,0,Jen Lancaster
9273,9274,"The Pagan Lord (The Saxon Stories, #7)",,0,0,0,0,0,0,Bernard Cornwell
9274,9275,See You at the Top,,0,0,0,0,0,0,"Zig Ziglar, Al Mayton"
9275,9276,The North Water,,0,0,0,0,0,0,Ian McGuire
9276,9277,"The Forge of God (Forge of God, #1)",,0,0,0,0,0,0,Greg Bear
9277,9278,"In the Clearing (Tracy Crosswhite, #3)",,0,0,0,0,0,0,Robert Dugoni
9278,9279,"Hidden Order (Scot Harvath, #12)",,0,0,0,0,0,0,Brad Thor
9279,9280,Eleanor of Aquitaine: A Life ,,0,0,0,0,0,0,Alison Weir
9280,9281,"Agamemnon (Oresteia, #1)",,0,0,0,0,0,0,"Aeschylus, Judith Affleck, Philip de May, Patricia E. Easterling, John     Harrison"
9281,9282,"Staked (The Iron Druid Chronicles, #8)",,0,0,0,0,0,0,Kevin Hearne
9282,9283,Harry Potter and Philosophy: If Aristotle Ran Hogwarts,,0,0,0,0,0,0,"David Baggett, Shawn E. Klein"
9283,9284,"Sweet Persuasion (Sweet, #2)",,0,0,0,0,0,0,Maya Banks
9284,9285,"Redeemed (House of Night, #12)",,0,0,0,0,0,0,"P.C. Cast, Kristin Cast"
9285,9286,"Do No Harm: Stories of Life, Death and Brain Surgery",,0,0,0,0,0,0,Henry Marsh
9286,9287,Jennifer Government,2.0,0,1,0,0,0,1,Max Barry
9287,9288,The Christmas Train,,0,0,0,0,0,0,David Baldacci
9288,9289,"Dark Destiny (Dark, #13)",,0,0,0,0,0,0,Christine Feehan
9289,9290,"Batman: The Dark Knight Strikes Again (The Dark Knight Saga, #2)",,0,0,0,0,0,0,"Frank Miller, Lynn Varley"
9290,9291,Me: Stories of My Life,,0,0,0,0,0,0,Katharine Hepburn
9291,9292,The Now Habit: A Strategic Program for Overcoming Procrastination and Enjoying Guilt-Free Play,,0,0,0,0,0,0,Neil A. Fiore
